File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A2GF_006_PET_500m_doy2016201_aid0001,PET_500m,aid0001,2016-07-19,1792.0,20.6,28.7,"(20.6,28.7)",24.3920759,1.6763733,2.8102274,26.0,28.7,24.3,20.6,22.9
MOD16A2GF_006_PET_500m_doy2016209_aid0001,PET_500m,aid0001,2016-07-27,1792.0,20.3,27.2,"(20.3,27.2)",23.9279576,1.5916792,2.5334427,25.6,27.2,23.4,20.3,22.6
MOD16A2GF_006_PET_500m_doy2016217_aid0001,PET_500m,aid0001,2016-08-04,1792.0,21.9,30.6,"(21.9,30.6)",25.191183,1.3231162,1.7506365,26.2,29.0,25.2,21.9,24.1
MOD16A2GF_006_PET_500m_doy2016225_aid0001,PET_500m,aid0001,2016-08-12,1792.0,25.7,35.0,"(25.7,35.0)",29.9482143,1.2136441,1.4729321,30.9,33.6,29.8,26.4,29.1
MOD16A2GF_006_PET_500m_doy2016233_aid0001,PET_500m,aid0001,2016-08-20,1792.0,30.0,39.1,"(30.0,39.1)",33.8833705,1.2168425,1.4807056,34.6,36.8,34.0,30.6,33.0
MOD16A2GF_006_PET_500m_doy2016241_aid0001,PET_500m,aid0001,2016-08-28,1792.0,30.4,40.9,"(30.4,40.9)",34.0823103,1.2365683,1.5291011,35.0,37.0,34.2,30.4,33.1
MOD16A2GF_006_PET_500m_doy2016249_aid0001,PET_500m,aid0001,2016-09-05,1792.0,37.8,47.7,"(37.8,47.7)",42.5896763,1.1950603,1.4281691,43.3,45.4,42.6,39.8,41.9
MOD16A2GF_006_PET_500m_doy2016257_aid0001,PET_500m,aid0001,2016-09-13,1792.0,38.9,48.0,"(38.9,48.0)",44.1479911,1.1928154,1.4228085,44.9,46.8,44.2,41.7,43.6
MOD16A2GF_006_PET_500m_doy2016265_aid0001,PET_500m,aid0001,2016-09-21,1792.0,40.7,52.3,"(40.7,52.3)",47.5916853,1.1529045,1.3291887,48.2,49.6,47.75,45.7,47.2
MOD16A2GF_006_PET_500m_doy2016273_aid0001,PET_500m,aid0001,2016-09-29,1792.0,27.4,39.6,"(27.4,39.6)",33.1748884,1.5744312,2.4788337,34.3,37.6,33.7,28.7,32.0
MOD16A2GF_006_PET_500m_doy2016281_aid0001,PET_500m,aid0001,2016-10-07,1792.0,23.1,50.5,"(23.1,50.5)",41.9864397,3.0691692,9.4197994,44.3,49.0,42.7,35.3,40.7
MOD16A2GF_006_PET_500m_doy2016289_aid0001,PET_500m,aid0001,2016-10-15,1792.0,28.4,47.5,"(28.4,47.5)",36.9660714,3.082605,9.5024538,40.2,47.5,35.8,28.4,34.8
MOD16A2GF_006_PET_500m_doy2016297_aid0001,PET_500m,aid0001,2016-10-23,1792.0,38.1,57.4,"(38.1,57.4)",51.4748326,1.1160645,1.2455999,52.1,53.2,51.6,49.6,51.1
MOD16A2GF_006_PET_500m_doy2016305_aid0001,PET_500m,aid0001,2016-10-31,1792.0,40.5,63.7,"(40.5,63.7)",53.2244978,3.0635871,9.3855662,56.5,63.7,51.4,45.4,50.8
MOD16A2GF_006_PET_500m_doy2016313_aid0001,PET_500m,aid0001,2016-11-08,1792.0,35.2,60.7,"(35.2,60.7)",45.6886161,6.3143866,39.8714775,53.4,60.7,44.05,35.2,40.0
MOD16A2GF_006_PET_500m_doy2016321_aid0001,PET_500m,aid0001,2016-11-16,1792.0,44.7,64.1,"(44.7,64.1)",60.1646763,1.8492448,3.4197065,61.3,62.5,60.7,57.6,59.8
MOD16A2GF_006_PET_500m_doy2016329_aid0001,PET_500m,aid0001,2016-11-24,1792.0,36.1,58.3,"(36.1,58.3)",51.3484933,1.4389387,2.0705446,52.0,52.9,51.7,50.3,51.3
MOD16A2GF_006_PET_500m_doy2016337_aid0001,PET_500m,aid0001,2016-12-02,1792.0,48.8,62.7,"(48.8,62.7)",57.0518973,1.1983325,1.4360009,57.7,59.0,57.2,55.0,56.6
MOD16A2GF_006_PET_500m_doy2016345_aid0001,PET_500m,aid0001,2016-12-10,1792.0,40.8,58.9,"(40.8,58.9)",50.2487165,2.4427162,5.9668622,52.1,57.1,51.1,43.6,48.7
MOD16A2GF_006_PET_500m_doy2016353_aid0001,PET_500m,aid0001,2016-12-18,1792.0,34.8,65.9,"(34.8,65.9)",57.2526228,2.249485,5.0601829,58.3,59.6,57.7,53.8,56.5
MOD16A2GF_006_PET_500m_doy2016361_aid0001,PET_500m,aid0001,2016-12-26,1792.0,27.4,50.9,"(27.4,50.9)",45.3462612,1.759197,3.094774,46.0,46.8,45.6,43.8,45.1
MOD16A2GF_006_PET_500m_doy2017001_aid0001,PET_500m,aid0001,2017-01-01,1792.0,39.5,73.7,"(39.5,73.7)",57.3930804,4.4324628,19.6467267,60.8,69.2,58.4,46.3,55.0
MOD16A2GF_006_PET_500m_doy2017009_aid0001,PET_500m,aid0001,2017-01-09,1792.0,36.9,84.5,"(36.9,84.5)",68.6339286,4.5138303,20.3746636,70.4,72.9,69.6,65.7,68.5
MOD16A2GF_006_PET_500m_doy2017017_aid0001,PET_500m,aid0001,2017-01-17,1792.0,27.4,61.2,"(27.4,61.2)",46.937221,3.7796822,14.2859974,48.7,53.2,47.2,41.2,45.7
MOD16A2GF_006_PET_500m_doy2017025_aid0001,PET_500m,aid0001,2017-01-25,1792.0,21.4,48.7,"(21.4,48.7)",28.8293527,4.2833979,18.3474978,33.4,44.0,27.0,21.4,26.075
MOD16A2GF_006_PET_500m_doy2017033_aid0001,PET_500m,aid0001,2017-02-02,1792.0,32.6,71.9,"(32.6,71.9)",47.1209821,10.2716939,105.5076959,60.2,71.9,41.75,32.6,39.7
MOD16A2GF_006_PET_500m_doy2017041_aid0001,PET_500m,aid0001,2017-02-10,1792.0,32.7,72.2,"(32.7,72.2)",59.8539621,5.3273014,28.3801406,62.3,65.4,61.7,56.1,59.8
MOD16A2GF_006_PET_500m_doy2017049_aid0001,PET_500m,aid0001,2017-02-18,1792.0,32.5,68.7,"(32.5,68.7)",58.9112165,5.4563438,29.7716878,61.6,66.4,60.7,53.1,58.2
MOD16A2GF_006_PET_500m_doy2017057_aid0001,PET_500m,aid0001,2017-02-26,1792.0,26.1,60.1,"(26.1,60.1)",43.8392857,7.5617176,57.1795727,50.6,60.1,45.75,26.1,38.4
MOD16A2GF_006_PET_500m_doy2017065_aid0001,PET_500m,aid0001,2017-03-06,1792.0,26.0,52.5,"(26.0,52.5)",34.5996652,5.6771354,32.229866,39.425,52.5,31.7,26.0,30.4
MOD16A2GF_006_PET_500m_doy2017073_aid0001,PET_500m,aid0001,2017-03-14,1792.0,20.1,46.2,"(20.1,46.2)",27.1486607,4.6071626,21.2259469,31.8,42.2,24.9,20.1,23.4
MOD16A2GF_006_PET_500m_doy2017081_aid0001,PET_500m,aid0001,2017-03-22,1792.0,24.7,73.3,"(24.7,73.3)",37.2053013,10.1494024,103.0103681,49.3,73.3,33.0,24.7,28.3
MOD16A2GF_006_PET_500m_doy2017089_aid0001,PET_500m,aid0001,2017-03-30,1792.0,20.9,49.6,"(20.9,49.6)",29.6587054,7.1397023,50.9753483,32.8,46.2,28.45,20.9,23.6
MOD16A2GF_006_PET_500m_doy2017097_aid0001,PET_500m,aid0001,2017-04-07,1792.0,16.9,43.7,"(16.9,43.7)",27.9943638,7.2321661,52.304226,34.7,43.7,31.4,16.9,20.3
MOD16A2GF_006_PET_500m_doy2017105_aid0001,PET_500m,aid0001,2017-04-15,1792.0,14.6,41.3,"(14.6,41.3)",26.3107143,5.8415105,34.1232446,31.4,41.3,29.1,14.6,20.6
MOD16A2GF_006_PET_500m_doy2017113_aid0001,PET_500m,aid0001,2017-04-23,1792.0,16.6,41.3,"(16.6,41.3)",29.9071429,6.44537,41.542795,34.3,41.3,33.2,16.6,27.1
MOD16A2GF_006_PET_500m_doy2017121_aid0001,PET_500m,aid0001,2017-05-01,1792.0,17.7,43.7,"(17.7,43.7)",27.534375,4.1393462,17.1341867,30.3,35.5,28.8,21.1,26.6
MOD16A2GF_006_PET_500m_doy2017129_aid0001,PET_500m,aid0001,2017-05-09,1792.0,25.1,38.9,"(25.1,38.9)",29.2834821,1.4472247,2.0944593,30.2,32.9,29.2,25.5,28.2
MOD16A2GF_006_PET_500m_doy2017137_aid0001,PET_500m,aid0001,2017-05-17,1792.0,15.3,25.3,"(15.3,25.3)",19.1023438,1.4947173,2.2341798,20.2,23.6,19.2,15.3,17.9
MOD16A2GF_006_PET_500m_doy2017145_aid0001,PET_500m,aid0001,2017-05-25,1792.0,18.0,30.8,"(18.0,30.8)",22.2919085,1.5738787,2.4770941,23.3,26.1,22.2,18.0,21.1
MOD16A2GF_006_PET_500m_doy2017153_aid0001,PET_500m,aid0001,2017-06-02,1792.0,20.7,31.6,"(20.7,31.6)",24.0741071,1.5080436,2.2741956,25.1,27.6,24.0,20.7,23.0
MOD16A2GF_006_PET_500m_doy2017161_aid0001,PET_500m,aid0001,2017-06-10,1792.0,21.5,29.6,"(21.5,29.6)",24.2351563,0.9753849,0.9513756,24.9,26.5,24.2,21.8,23.6
MOD16A2GF_006_PET_500m_doy2017169_aid0001,PET_500m,aid0001,2017-06-18,1792.0,15.9,24.9,"(15.9,24.9)",19.9736607,1.3987672,1.9565495,20.9,22.8,19.9,15.9,18.9
MOD16A2GF_006_PET_500m_doy2017177_aid0001,PET_500m,aid0001,2017-06-26,1792.0,18.8,27.1,"(18.8,27.1)",22.0570312,1.2187045,1.4852407,22.8,25.5,22.1,18.8,21.0
MOD16A2GF_006_PET_500m_doy2017185_aid0001,PET_500m,aid0001,2017-07-04,1792.0,19.0,31.3,"(19.0,31.3)",25.5109933,1.8966802,3.5973959,27.3,31.3,25.6,19.0,23.8
MOD16A2GF_006_PET_500m_doy2017193_aid0001,PET_500m,aid0001,2017-07-12,1792.0,23.1,30.7,"(23.1,30.7)",26.2895089,1.3794617,1.9029145,27.4,30.7,26.0,23.1,25.2
MOD16A2GF_006_PET_500m_doy2017201_aid0001,PET_500m,aid0001,2017-07-20,1792.0,27.2,34.0,"(27.2,34.0)",30.6029018,1.1908423,1.4181054,31.7,34.0,30.5,27.2,29.5
MOD16A2GF_006_PET_500m_doy2017209_aid0001,PET_500m,aid0001,2017-07-28,1792.0,28.3,36.7,"(28.3,36.7)",32.3895647,1.4638034,2.1427203,33.6,36.7,32.3,28.3,31.275
MOD16A2GF_006_PET_500m_doy2017217_aid0001,PET_500m,aid0001,2017-08-05,1792.0,24.5,34.5,"(24.5,34.5)",29.3303013,1.6382061,2.6837191,30.7,34.5,29.2,24.5,28.0
MOD16A2GF_006_PET_500m_doy2017225_aid0001,PET_500m,aid0001,2017-08-13,1792.0,15.9,29.9,"(15.9,29.9)",22.7546317,1.8612054,3.4640857,24.1,26.9,22.9,17.4,21.4
MOD16A2GF_006_PET_500m_doy2017233_aid0001,PET_500m,aid0001,2017-08-21,1792.0,31.3,41.8,"(31.3,41.8)",35.8485491,1.4697311,2.1601095,36.9,40.2,36.1,31.3,34.6
MOD16A2GF_006_PET_500m_doy2017241_aid0001,PET_500m,aid0001,2017-08-29,1792.0,35.4,46.3,"(35.4,46.3)",40.2948103,1.6595438,2.7540858,41.5,45.8,40.7,35.4,38.6
MOD16A2GF_006_PET_500m_doy2017249_aid0001,PET_500m,aid0001,2017-09-06,1792.0,40.2,51.9,"(40.2,51.9)",45.0490513,1.4482437,2.0974098,46.1,48.8,45.3,41.3,44.0
MOD16A2GF_006_PET_500m_doy2017257_aid0001,PET_500m,aid0001,2017-09-14,1792.0,43.2,54.0,"(43.2,54.0)",48.1476004,1.8485379,3.4170925,50.1,54.0,47.3,43.2,46.7
MOD16A2GF_006_PET_500m_doy2017265_aid0001,PET_500m,aid0001,2017-09-22,1792.0,35.6,48.3,"(35.6,48.3)",41.8737723,1.0501773,1.1028724,42.4,43.9,41.9,39.9,41.4
MOD16A2GF_006_PET_500m_doy2017273_aid0001,PET_500m,aid0001,2017-09-30,1792.0,38.8,51.2,"(38.8,51.2)",44.6608817,0.9202726,0.8469017,45.0,46.0,44.7,43.3,44.3
MOD16A2GF_006_PET_500m_doy2017281_aid0001,PET_500m,aid0001,2017-10-08,1792.0,40.4,54.5,"(40.4,54.5)",46.1550223,1.1447802,1.3105217,46.6,47.8,46.2,44.6,45.8
MOD16A2GF_006_PET_500m_doy2017289_aid0001,PET_500m,aid0001,2017-10-16,1792.0,25.8,49.0,"(25.8,49.0)",41.1194754,2.3718247,5.6255526,41.8,42.7,41.5,40.3,41.2
MOD16A2GF_006_PET_500m_doy2017297_aid0001,PET_500m,aid0001,2017-10-24,1792.0,26.2,51.7,"(26.2,51.7)",40.5986049,5.4018426,29.1799032,45.1,51.7,44.5,26.2,34.8
MOD16A2GF_006_PET_500m_doy2017305_aid0001,PET_500m,aid0001,2017-11-01,1792.0,29.5,52.1,"(29.5,52.1)",41.1185826,5.3058746,28.1523054,45.6,52.1,44.8,29.5,35.0
MOD16A2GF_006_PET_500m_doy2017313_aid0001,PET_500m,aid0001,2017-11-09,1792.0,60.7,71.7,"(60.7,71.7)",68.5328683,1.0488924,1.1001753,69.1,70.2,68.7,66.6,68.1
MOD16A2GF_006_PET_500m_doy2017321_aid0001,PET_500m,aid0001,2017-11-17,1792.0,40.5,55.5,"(40.5,55.5)",48.6172991,1.9725493,3.8909507,50.0,51.2,49.4,45.0,48.0
MOD16A2GF_006_PET_500m_doy2017329_aid0001,PET_500m,aid0001,2017-11-25,1792.0,32.8,67.8,"(32.8,67.8)",57.1067522,8.9918635,80.8536095,61.8,65.8,61.0,53.8,58.575
MOD16A2GF_006_PET_500m_doy2017337_aid0001,PET_500m,aid0001,2017-12-03,1792.0,38.5,77.7,"(38.5,77.7)",62.8635045,6.4395971,41.4684114,66.9,72.0,65.75,54.9,62.1
MOD16A2GF_006_PET_500m_doy2017345_aid0001,PET_500m,aid0001,2017-12-11,1792.0,35.8,92.2,"(35.8,92.2)",66.8185268,5.1335721,26.353563,69.1,72.8,68.4,62.6,66.5
MOD16A2GF_006_PET_500m_doy2017353_aid0001,PET_500m,aid0001,2017-12-19,1792.0,20.1,63.9,"(20.1,63.9)",33.7441406,5.2945905,28.0326889,38.125,47.1,34.3,20.3,30.975
MOD16A2GF_006_PET_500m_doy2017361_aid0001,PET_500m,aid0001,2017-12-27,1792.0,25.9,46.8,"(25.9,46.8)",31.4304688,1.6114435,2.5967502,32.1,33.9,31.9,29.1,30.9
MOD16A2GF_006_PET_500m_doy2018001_aid0001,PET_500m,aid0001,2018-01-01,1792.0,50.2,68.2,"(50.2,68.2)",60.684933,2.5865502,6.6902417,62.3,63.7,61.7,58.1,60.6
MOD16A2GF_006_PET_500m_doy2018009_aid0001,PET_500m,aid0001,2018-01-09,1792.0,27.0,48.4,"(27.0,48.4)",36.0066964,3.1208579,9.7397543,38.8,45.6,35.4,27.0,33.8
MOD16A2GF_006_PET_500m_doy2018017_aid0001,PET_500m,aid0001,2018-01-17,1792.0,23.6,54.4,"(23.6,54.4)",37.5928571,8.3484617,69.6968128,45.7,54.4,41.0,23.6,28.475
MOD16A2GF_006_PET_500m_doy2018025_aid0001,PET_500m,aid0001,2018-01-25,1792.0,44.1,74.5,"(44.1,74.5)",55.927567,3.5967835,12.9368517,59.1,66.7,55.7,46.3,53.775
MOD16A2GF_006_PET_500m_doy2018033_aid0001,PET_500m,aid0001,2018-02-02,1792.0,36.2,88.9,"(36.2,88.9)",65.7914621,3.6210739,13.112176,67.7,73.5,66.9,58.7,63.6
MOD16A2GF_006_PET_500m_doy2018041_aid0001,PET_500m,aid0001,2018-02-10,1792.0,23.1,60.5,"(23.1,60.5)",37.4597656,4.7834367,22.8812662,40.1,45.1,38.4,28.4,35.4
MOD16A2GF_006_PET_500m_doy2018049_aid0001,PET_500m,aid0001,2018-02-18,1792.0,26.7,63.7,"(26.7,63.7)",47.6764509,6.4011328,40.9745012,51.4,58.9,49.5,38.9,46.4
MOD16A2GF_006_PET_500m_doy2018057_aid0001,PET_500m,aid0001,2018-02-26,1792.0,29.9,65.5,"(29.9,65.5)",54.1737165,5.7824633,33.4368817,56.7,58.6,56.3,51.2,54.5
MOD16A2GF_006_PET_500m_doy2018065_aid0001,PET_500m,aid0001,2018-03-06,1792.0,29.3,71.9,"(29.3,71.9)",46.8565848,8.0474168,64.7609165,55.8,71.9,45.05,29.3,39.6
MOD16A2GF_006_PET_500m_doy2018073_aid0001,PET_500m,aid0001,2018-03-14,1792.0,21.2,46.9,"(21.2,46.9)",33.2680804,6.3185232,39.9237356,39.1,46.9,33.6,21.2,26.6
MOD16A2GF_006_PET_500m_doy2018081_aid0001,PET_500m,aid0001,2018-03-22,1792.0,16.4,34.5,"(16.4,34.5)",21.8847098,3.9959257,15.9674225,22.7,27.6,20.8,16.4,19.4
MOD16A2GF_006_PET_500m_doy2018089_aid0001,PET_500m,aid0001,2018-03-30,1792.0,21.2,46.1,"(21.2,46.1)",33.5842634,4.2366713,17.9493841,36.8,45.2,34.3,23.0,31.2
MOD16A2GF_006_PET_500m_doy2018097_aid0001,PET_500m,aid0001,2018-04-07,1792.0,41.8,58.8,"(41.8,58.8)",46.9630022,1.7330649,3.003514,47.9,50.6,47.3,42.7,45.8
MOD16A2GF_006_PET_500m_doy2018105_aid0001,PET_500m,aid0001,2018-04-15,1792.0,36.6,53.1,"(36.6,53.1)",40.600558,1.4464472,2.0922095,41.4,43.0,40.7,37.2,39.7
MOD16A2GF_006_PET_500m_doy2018113_aid0001,PET_500m,aid0001,2018-04-23,1792.0,37.2,52.5,"(37.2,52.5)",42.1073103,1.5723323,2.4722289,43.0,45.1,42.2,38.5,41.2
MOD16A2GF_006_PET_500m_doy2018121_aid0001,PET_500m,aid0001,2018-05-01,1792.0,18.3,42.4,"(18.3,42.4)",31.287779,4.0149221,16.1195995,34.0,40.7,32.6,22.7,29.475
MOD16A2GF_006_PET_500m_doy2018129_aid0001,PET_500m,aid0001,2018-05-09,1792.0,23.8,39.6,"(23.8,39.6)",31.6316964,1.6086575,2.5877788,32.8,35.3,31.6,27.6,30.575
MOD16A2GF_006_PET_500m_doy2018137_aid0001,PET_500m,aid0001,2018-05-17,1792.0,22.0,32.3,"(22.0,32.3)",25.1503906,1.0934412,1.1956137,25.8,27.5,25.0,22.3,24.4
MOD16A2GF_006_PET_500m_doy2018145_aid0001,PET_500m,aid0001,2018-05-25,1792.0,22.3,34.5,"(22.3,34.5)",27.0586496,1.6213396,2.6287421,28.3,31.9,27.0,22.3,25.9
MOD16A2GF_006_PET_500m_doy2018153_aid0001,PET_500m,aid0001,2018-06-02,1792.0,13.2,25.0,"(13.2,25.0)",15.7435268,1.4667758,2.1514313,16.8,19.9,15.3,13.2,14.7
MOD16A2GF_006_PET_500m_doy2018161_aid0001,PET_500m,aid0001,2018-06-10,1792.0,8.4,21.8,"(8.4,21.8)",13.7393415,1.6803513,2.8235806,15.3,19.4,13.4,8.4,12.5
MOD16A2GF_006_PET_500m_doy2018169_aid0001,PET_500m,aid0001,2018-06-18,1792.0,15.4,31.0,"(15.4,31.0)",23.6696987,1.883283,3.5467548,25.5,30.4,23.25,19.6,22.1
MOD16A2GF_006_PET_500m_doy2018177_aid0001,PET_500m,aid0001,2018-06-26,1792.0,18.6,29.7,"(18.6,29.7)",22.9066964,1.9641684,3.8579574,24.9,29.7,22.85,18.6,21.1
MOD16A2GF_006_PET_500m_doy2018185_aid0001,PET_500m,aid0001,2018-07-04,1792.0,19.4,28.3,"(19.4,28.3)",23.0212612,1.7126206,2.9330692,24.7,28.3,22.9,19.4,21.4
MOD16A2GF_006_PET_500m_doy2018193_aid0001,PET_500m,aid0001,2018-07-12,1792.0,26.3,36.7,"(26.3,36.7)",30.0791853,1.5316879,2.3460679,31.5,34.0,30.0,26.3,28.7
MOD16A2GF_006_PET_500m_doy2018201_aid0001,PET_500m,aid0001,2018-07-20,1792.0,21.0,30.4,"(21.0,30.4)",24.2763393,1.4175787,2.0095295,25.0,27.7,24.1,21.0,23.2
MOD16A2GF_006_PET_500m_doy2018209_aid0001,PET_500m,aid0001,2018-07-28,1792.0,9.6,21.2,"(9.6,21.2)",14.2492746,1.9091414,3.6448209,15.6,19.6,14.2,9.6,12.9
MOD16A2GF_006_PET_500m_doy2018217_aid0001,PET_500m,aid0001,2018-08-05,1792.0,24.2,32.5,"(24.2,32.5)",27.0711496,1.2707383,1.6147759,28.1,30.9,26.8,24.2,26.0
MOD16A2GF_006_PET_500m_doy2018225_aid0001,PET_500m,aid0001,2018-08-13,1792.0,24.7,35.2,"(24.7,35.2)",29.1726562,1.4656864,2.1482367,30.1,32.2,29.3,25.4,28.2
MOD16A2GF_006_PET_500m_doy2018233_aid0001,PET_500m,aid0001,2018-08-21,1792.0,29.5,39.1,"(29.5,39.1)",33.4940848,1.1473566,1.3164271,34.2,36.0,33.6,30.5,32.7
MOD16A2GF_006_PET_500m_doy2018241_aid0001,PET_500m,aid0001,2018-08-29,1792.0,33.7,46.0,"(33.7,46.0)",39.0730469,1.6124357,2.5999488,40.2,44.0,39.3,33.7,37.6
MOD16A2GF_006_PET_500m_doy2018249_aid0001,PET_500m,aid0001,2018-09-06,1792.0,25.7,41.7,"(25.7,41.7)",35.8263393,1.4881933,2.2147192,36.8,38.8,36.0,32.4,34.9
MOD16A2GF_006_PET_500m_doy2018257_aid0001,PET_500m,aid0001,2018-09-14,1792.0,20.1,44.6,"(20.1,44.6)",36.6590402,2.6696912,7.1272509,38.1,41.4,37.0,32.6,35.8
MOD16A2GF_006_PET_500m_doy2018265_aid0001,PET_500m,aid0001,2018-09-22,1792.0,27.2,58.0,"(27.2,58.0)",50.3737723,2.7531868,7.5800376,51.5,53.7,50.9,47.8,50.0
MOD16A2GF_006_PET_500m_doy2018273_aid0001,PET_500m,aid0001,2018-09-30,1792.0,19.7,37.6,"(19.7,37.6)",26.9978795,2.1869275,4.7826518,28.2,32.2,27.3,21.5,25.5
MOD16A2GF_006_PET_500m_doy2018281_aid0001,PET_500m,aid0001,2018-10-08,1792.0,18.2,35.1,"(18.2,35.1)",22.0097656,1.6627449,2.7647205,23.0,25.3,22.1,18.2,21.0
MOD16A2GF_006_PET_500m_doy2018289_aid0001,PET_500m,aid0001,2018-10-16,1792.0,22.0,40.6,"(22.0,40.6)",28.1003348,2.8685117,8.2283593,28.9,32.8,27.6,22.4,26.3
MOD16A2GF_006_PET_500m_doy2018297_aid0001,PET_500m,aid0001,2018-10-24,1792.0,22.7,51.1,"(22.7,51.1)",41.627846,7.4066105,54.8578797,46.2,51.1,44.6,39.3,42.9
MOD16A2GF_006_PET_500m_doy2018305_aid0001,PET_500m,aid0001,2018-11-01,1792.0,25.5,54.8,"(25.5,54.8)",43.5960938,7.273467,52.9033218,48.5,54.8,47.2,30.3,41.2
MOD16A2GF_006_PET_500m_doy2018313_aid0001,PET_500m,aid0001,2018-11-09,1792.0,33.4,69.8,"(33.4,69.8)",45.5233817,12.0141748,144.3403964,62.5,69.8,37.8,33.4,37.6
MOD16A2GF_006_PET_500m_doy2018321_aid0001,PET_500m,aid0001,2018-11-17,1792.0,27.8,61.3,"(27.8,61.3)",39.3957031,9.4198581,88.733726,51.625,61.3,33.2,27.8,32.6
MOD16A2GF_006_PET_500m_doy2018329_aid0001,PET_500m,aid0001,2018-11-25,1792.0,35.9,60.7,"(35.9,60.7)",51.3272879,2.2873775,5.2320958,52.0,54.1,51.35,48.5,50.6
MOD16A2GF_006_PET_500m_doy2018337_aid0001,PET_500m,aid0001,2018-12-03,1792.0,53.8,70.0,"(53.8,70.0)",63.7582589,1.9243444,3.7031014,65.3,68.3,64.2,57.8,62.3
MOD16A2GF_006_PET_500m_doy2018345_aid0001,PET_500m,aid0001,2018-12-11,1792.0,58.5,73.6,"(58.5,73.6)",66.9883371,1.5553813,2.4192111,67.8,68.7,67.5,65.3,66.8
MOD16A2GF_006_PET_500m_doy2018353_aid0001,PET_500m,aid0001,2018-12-19,1792.0,39.1,61.2,"(39.1,61.2)",51.280971,2.9881389,8.9289738,53.4,58.3,52.4,45.2,50.1
MOD16A2GF_006_PET_500m_doy2018361_aid0001,PET_500m,aid0001,2018-12-27,1792.0,24.2,49.1,"(24.2,49.1)",39.4913504,6.9651507,48.5133236,45.0,49.1,43.5,24.2,33.4
MOD16A2GF_006_PET_500m_doy2019001_aid0001,PET_500m,aid0001,2019-01-01,1792.0,30.8,67.9,"(30.8,67.9)",52.0674107,6.1403269,37.7036143,56.2,63.7,54.5,42.2,50.575
MOD16A2GF_006_PET_500m_doy2019009_aid0001,PET_500m,aid0001,2019-01-09,1792.0,35.5,66.0,"(35.5,66.0)",52.0511161,2.4601963,6.0525657,53.8,58.5,52.7,45.8,50.6
MOD16A2GF_006_PET_500m_doy2019017_aid0001,PET_500m,aid0001,2019-01-17,1792.0,43.4,69.8,"(43.4,69.8)",58.9595982,2.630909,6.9216824,60.7,65.2,59.7,53.2,57.7
MOD16A2GF_006_PET_500m_doy2019025_aid0001,PET_500m,aid0001,2019-01-25,1792.0,41.1,74.1,"(41.1,74.1)",67.0494978,2.8094507,7.8930131,68.4,71.7,67.6,63.1,66.2
MOD16A2GF_006_PET_500m_doy2019033_aid0001,PET_500m,aid0001,2019-02-02,1792.0,42.2,68.5,"(42.2,68.5)",49.5095424,1.941233,3.7683855,50.9,53.4,50.3,44.1,48.1
MOD16A2GF_006_PET_500m_doy2019041_aid0001,PET_500m,aid0001,2019-02-10,1792.0,43.0,59.3,"(43.0,59.3)",49.9012835,1.7844515,3.1842673,51.1,53.5,50.3,45.9,49.0
MOD16A2GF_006_PET_500m_doy2019049_aid0001,PET_500m,aid0001,2019-02-18,1792.0,30.4,60.1,"(30.4,60.1)",50.0267299,3.8107731,14.521992,52.4,57.8,51.2,43.4,48.8
MOD16A2GF_006_PET_500m_doy2019057_aid0001,PET_500m,aid0001,2019-02-26,1792.0,26.5,58.2,"(26.5,58.2)",46.5356027,4.4321918,19.644324,49.0,54.8,47.4,38.5,44.8
MOD16A2GF_006_PET_500m_doy2019065_aid0001,PET_500m,aid0001,2019-03-06,1792.0,23.2,54.8,"(23.2,54.8)",34.3107701,8.0990107,65.5939744,41.6,54.8,29.15,23.2,27.0
MOD16A2GF_006_PET_500m_doy2019073_aid0001,PET_500m,aid0001,2019-03-14,1792.0,21.6,47.6,"(21.6,47.6)",36.2339286,3.453865,11.9291837,38.025,42.8,36.9,30.1,34.8
MOD16A2GF_006_PET_500m_doy2019081_aid0001,PET_500m,aid0001,2019-03-22,1792.0,29.4,56.4,"(29.4,56.4)",45.6067522,2.0702975,4.2861319,46.9,49.0,46.0,41.4,44.7
MOD16A2GF_006_PET_500m_doy2019089_aid0001,PET_500m,aid0001,2019-03-30,1792.0,39.7,57.8,"(39.7,57.8)",48.3738281,1.9591564,3.8382938,49.5,52.6,48.9,43.5,47.1
MOD16A2GF_006_PET_500m_doy2019097_aid0001,PET_500m,aid0001,2019-04-07,1792.0,32.3,48.8,"(32.3,48.8)",37.4061942,1.7184823,2.9531815,38.5,41.9,37.8,32.3,36.0
MOD16A2GF_006_PET_500m_doy2019105_aid0001,PET_500m,aid0001,2019-04-15,1792.0,24.8,37.5,"(24.8,37.5)",26.7348772,1.3820578,1.9100838,27.7,30.5,26.4,24.8,25.7
MOD16A2GF_006_PET_500m_doy2019113_aid0001,PET_500m,aid0001,2019-04-23,1792.0,16.2,46.5,"(16.2,46.5)",21.2884487,4.0202675,16.1625507,22.6,28.7,20.5,16.2,18.5
MOD16A2GF_006_PET_500m_doy2019121_aid0001,PET_500m,aid0001,2019-05-01,1792.0,15.0,40.6,"(15.0,40.6)",24.4861607,5.761359,33.1932571,29.9,40.6,22.75,15.0,19.3
